use_other,textualizer,encoder,source,target,setting,balanced_accuracy,family
True,DhekaneTextualSummary,Word2VecVectorizer,TestBed.ORDA,TestBed.CASA,cross_domain,0.49393513071480505,summarized
True,DhekaneTextualSummary,Word2VecVectorizer,TestBed.ORDA,TestBed.CASM,cross_domain,0.5231607400311022,summarized
True,DhekaneTextualSummary,Word2VecVectorizer,TestBed.ORDA,TestBed.ORDB,cross_domain,0.7264330841783508,summarized
True,DhekaneTextualSummary,Word2VecVectorizer,TestBed.ORDB,TestBed.CASA,cross_domain,0.5140146142615879,summarized
True,DhekaneTextualSummary,Word2VecVectorizer,TestBed.ORDB,TestBed.CASM,cross_domain,0.5103189614756616,summarized
True,DhekaneTextualSummary,Word2VecVectorizer,TestBed.ORDB,TestBed.ORDA,cross_domain,0.7171558830061004,summarized
True,TDOSTPlainBasic,SentenceTransformersVectorizer,TestBed.CASA,TestBed.CASM,cross_domain,0.41836389922378575,summarized
True,TDOSTPlainBasic,SentenceTransformersVectorizer,TestBed.CASA,TestBed.ORDA,cross_domain,0.34803921568627455,summarized
True,TDOSTPlainBasic,SentenceTransformersVectorizer,TestBed.CASA,TestBed.ORDB,cross_domain,0.28667000333667003,summarized
True,TDOSTPlainBasic,SentenceTransformersVectorizer,TestBed.CASM,TestBed.CASA,cross_domain,0.4637486814147036,summarized
True,TDOSTPlainBasic,SentenceTransformersVectorizer,TestBed.CASM,TestBed.ORDA,cross_domain,0.29831932773109243,summarized
True,TDOSTPlainBasic,SentenceTransformersVectorizer,TestBed.CASM,TestBed.ORDB,cross_domain,0.2262834262834263,summarized
True,TDOSTPlainBasic,SentenceTransformersVectorizer,TestBed.ORDA,TestBed.CASA,cross_domain,0.5037577626169859,summarized
True,TDOSTPlainBasic,SentenceTransformersVectorizer,TestBed.ORDA,TestBed.CASM,cross_domain,0.5543112108803946,summarized
True,TDOSTPlainBasic,SentenceTransformersVectorizer,TestBed.ORDA,TestBed.ORDB,cross_domain,0.6661470420506566,summarized
True,TDOSTPlainBasic,SentenceTransformersVectorizer,TestBed.ORDB,TestBed.CASA,cross_domain,0.4687673426909391,summarized
True,TDOSTPlainBasic,SentenceTransformersVectorizer,TestBed.ORDB,TestBed.CASM,cross_domain,0.5505369527412303,summarized
True,TDOSTPlainBasic,SentenceTransformersVectorizer,TestBed.ORDB,TestBed.ORDA,cross_domain,0.8516465213667079,summarized
True,TDOSTPlainBasic,TfidfVectorizer,TestBed.CASA,TestBed.CASM,cross_domain,0.44201210626352483,summarized
True,TDOSTPlainBasic,TfidfVectorizer,TestBed.CASA,TestBed.ORDA,cross_domain,0.47662397181835203,summarized
True,TDOSTPlainBasic,TfidfVectorizer,TestBed.CASA,TestBed.ORDB,cross_domain,0.25515796921419415,summarized
True,TDOSTPlainBasic,TfidfVectorizer,TestBed.CASM,TestBed.CASA,cross_domain,0.3894916535060056,summarized
True,TDOSTPlainBasic,TfidfVectorizer,TestBed.CASM,TestBed.ORDA,cross_domain,0.46370953444669005,summarized
True,TDOSTPlainBasic,TfidfVectorizer,TestBed.CASM,TestBed.ORDB,cross_domain,0.42148103352922633,summarized
True,TDOSTPlainBasic,TfidfVectorizer,TestBed.ORDA,TestBed.CASA,cross_domain,0.5779569892473119,summarized
True,TDOSTPlainBasic,TfidfVectorizer,TestBed.ORDA,TestBed.CASM,cross_domain,0.3993431855500821,summarized
True,TDOSTPlainBasic,TfidfVectorizer,TestBed.ORDA,TestBed.ORDB,cross_domain,0.5150864289418505,summarized
True,TDOSTPlainBasic,TfidfVectorizer,TestBed.ORDB,TestBed.CASA,cross_domain,0.544531181667104,summarized
True,TDOSTPlainBasic,TfidfVectorizer,TestBed.ORDB,TestBed.CASM,cross_domain,0.6254922066794611,summarized
True,TDOSTPlainBasic,TfidfVectorizer,TestBed.ORDB,TestBed.ORDA,cross_domain,0.8516465213667079,summarized
True,TDOSTPlainBasic,Word2VecVectorizer,TestBed.CASA,TestBed.CASM,cross_domain,0.3018512744833129,summarized
True,TDOSTPlainBasic,Word2VecVectorizer,TestBed.CASA,TestBed.ORDA,cross_domain,0.5949160254819227,summarized
True,TDOSTPlainBasic,Word2VecVectorizer,TestBed.CASA,TestBed.ORDB,cross_domain,0.3075770549666132,summarized
True,TDOSTPlainBasic,Word2VecVectorizer,TestBed.CASM,TestBed.CASA,cross_domain,0.4598936662043459,summarized
True,TDOSTPlainBasic,Word2VecVectorizer,TestBed.CASM,TestBed.ORDA,cross_domain,0.556146509236606,summarized
True,TDOSTPlainBasic,Word2VecVectorizer,TestBed.CASM,TestBed.ORDB,cross_domain,0.4369679490161418,summarized
True,TDOSTPlainBasic,Word2VecVectorizer,TestBed.ORDA,TestBed.CASA,cross_domain,0.5779569892473119,summarized
True,TDOSTPlainBasic,Word2VecVectorizer,TestBed.ORDA,TestBed.CASM,cross_domain,0.5225812299797459,summarized
True,TDOSTPlainBasic,Word2VecVectorizer,TestBed.ORDA,TestBed.ORDB,cross_domain,0.6968058419865649,summarized
True,TDOSTPlainBasic,Word2VecVectorizer,TestBed.ORDB,TestBed.CASA,cross_domain,0.46016028164086414,summarized
True,TDOSTPlainBasic,Word2VecVectorizer,TestBed.ORDB,TestBed.CASM,cross_domain,0.6483975713569777,summarized
True,TDOSTPlainBasic,Word2VecVectorizer,TestBed.ORDB,TestBed.ORDA,cross_domain,0.8478871228704673,summarized
True,TDOSTPlainTemporal,SentenceTransformersVectorizer,TestBed.CASA,TestBed.CASM,cross_domain,0.412935826641632,summarized
True,TDOSTPlainTemporal,SentenceTransformersVectorizer,TestBed.CASA,TestBed.ORDA,cross_domain,0.3557791537667699,summarized
True,TDOSTPlainTemporal,SentenceTransformersVectorizer,TestBed.CASA,TestBed.ORDB,cross_domain,0.3214964964964965,summarized
True,TDOSTPlainTemporal,SentenceTransformersVectorizer,TestBed.CASM,TestBed.CASA,cross_domain,0.428505614312883,summarized
True,TDOSTPlainTemporal,SentenceTransformersVectorizer,TestBed.CASM,TestBed.ORDA,cross_domain,0.273109243697479,summarized
True,TDOSTPlainTemporal,SentenceTransformersVectorizer,TestBed.CASM,TestBed.ORDB,cross_domain,0.24265694265694265,summarized
True,TDOSTPlainTemporal,SentenceTransformersVectorizer,TestBed.ORDA,TestBed.CASA,cross_domain,0.483291089738958,summarized
True,TDOSTPlainTemporal,SentenceTransformersVectorizer,TestBed.ORDA,TestBed.CASM,cross_domain,0.4805546895027471,summarized
True,TDOSTPlainTemporal,SentenceTransformersVectorizer,TestBed.ORDA,TestBed.ORDB,cross_domain,0.7122256507798677,summarized
True,TDOSTPlainTemporal,SentenceTransformersVectorizer,TestBed.ORDB,TestBed.CASA,cross_domain,0.3479406802327866,summarized
True,TDOSTPlainTemporal,SentenceTransformersVectorizer,TestBed.ORDB,TestBed.CASM,cross_domain,0.4453863634788995,summarized
True,TDOSTPlainTemporal,SentenceTransformersVectorizer,TestBed.ORDB,TestBed.ORDA,cross_domain,0.8516465213667079,summarized
True,TDOSTPlainTemporal,TfidfVectorizer,TestBed.CASA,TestBed.CASM,cross_domain,0.42393885436225026,summarized
True,TDOSTPlainTemporal,TfidfVectorizer,TestBed.CASA,TestBed.ORDA,cross_domain,0.2503963277516203,summarized
True,TDOSTPlainTemporal,TfidfVectorizer,TestBed.CASA,TestBed.ORDB,cross_domain,0.24714212204172045,summarized
True,TDOSTPlainTemporal,TfidfVectorizer,TestBed.CASM,TestBed.CASA,cross_domain,0.4646443533635625,summarized
True,TDOSTPlainTemporal,TfidfVectorizer,TestBed.CASM,TestBed.ORDA,cross_domain,0.28187064299403974,summarized
True,TDOSTPlainTemporal,TfidfVectorizer,TestBed.CASM,TestBed.ORDB,cross_domain,0.21756041756041755,summarized
True,TDOSTPlainTemporal,TfidfVectorizer,TestBed.ORDA,TestBed.CASA,cross_domain,0.5495993840693183,summarized
True,TDOSTPlainTemporal,TfidfVectorizer,TestBed.ORDA,TestBed.CASM,cross_domain,0.47175305254746547,summarized
True,TDOSTPlainTemporal,TfidfVectorizer,TestBed.ORDA,TestBed.ORDB,cross_domain,0.6984129199275498,summarized
True,TDOSTPlainTemporal,TfidfVectorizer,TestBed.ORDB,TestBed.CASA,cross_domain,0.5588412715879049,summarized
True,TDOSTPlainTemporal,TfidfVectorizer,TestBed.ORDB,TestBed.CASM,cross_domain,0.6096590292356333,summarized
True,TDOSTPlainTemporal,TfidfVectorizer,TestBed.ORDB,TestBed.ORDA,cross_domain,0.7961225796114582,summarized
True,TDOSTPlainTemporal,Word2VecVectorizer,TestBed.CASA,TestBed.CASM,cross_domain,0.31158212836519256,summarized
True,TDOSTPlainTemporal,Word2VecVectorizer,TestBed.CASA,TestBed.ORDA,cross_domain,0.30718954248366015,summarized
True,TDOSTPlainTemporal,Word2VecVectorizer,TestBed.CASA,TestBed.ORDB,cross_domain,0.29012345679012347,summarized
True,TDOSTPlainTemporal,Word2VecVectorizer,TestBed.CASM,TestBed.CASA,cross_domain,0.27005768960180104,summarized
True,TDOSTPlainTemporal,Word2VecVectorizer,TestBed.CASM,TestBed.ORDA,cross_domain,0.21368547418967587,summarized
True,TDOSTPlainTemporal,Word2VecVectorizer,TestBed.CASM,TestBed.ORDB,cross_domain,0.24281424281424283,summarized
True,TDOSTPlainTemporal,Word2VecVectorizer,TestBed.ORDA,TestBed.CASA,cross_domain,0.3661054891954006,summarized
True,TDOSTPlainTemporal,Word2VecVectorizer,TestBed.ORDA,TestBed.CASM,cross_domain,0.41566908930505614,summarized
True,TDOSTPlainTemporal,Word2VecVectorizer,TestBed.ORDA,TestBed.ORDB,cross_domain,0.6080219634436501,summarized
True,TDOSTPlainTemporal,Word2VecVectorizer,TestBed.ORDB,TestBed.CASA,cross_domain,0.5057504380359062,summarized
True,TDOSTPlainTemporal,Word2VecVectorizer,TestBed.ORDB,TestBed.CASM,cross_domain,0.6439703094002527,summarized
True,TDOSTPlainTemporal,Word2VecVectorizer,TestBed.ORDB,TestBed.ORDA,cross_domain,0.8478871228704673,summarized
True,TDOSTSeqBasic,SentenceTransformersVectorizer,TestBed.CASA,TestBed.CASM,cross_domain,0.3678448449072631,sequential
True,TDOSTSeqBasic,SentenceTransformersVectorizer,TestBed.CASA,TestBed.ORDA,cross_domain,0.10457516339869281,sequential
True,TDOSTSeqBasic,SentenceTransformersVectorizer,TestBed.CASA,TestBed.ORDB,cross_domain,0.15979312645979313,sequential
True,TDOSTSeqBasic,SentenceTransformersVectorizer,TestBed.CASM,TestBed.CASA,cross_domain,0.46753882958011556,sequential
True,TDOSTSeqBasic,SentenceTransformersVectorizer,TestBed.CASM,TestBed.ORDA,cross_domain,0.42156862745098034,sequential
True,TDOSTSeqBasic,SentenceTransformersVectorizer,TestBed.CASM,TestBed.ORDB,cross_domain,0.3795080795080795,sequential
True,TDOSTSeqBasic,SentenceTransformersVectorizer,TestBed.ORDA,TestBed.CASA,cross_domain,0.46149125592456114,sequential
True,TDOSTSeqBasic,SentenceTransformersVectorizer,TestBed.ORDA,TestBed.CASM,cross_domain,0.3523062408920113,sequential
True,TDOSTSeqBasic,SentenceTransformersVectorizer,TestBed.ORDA,TestBed.ORDB,cross_domain,0.7268922106271505,sequential
True,TDOSTSeqBasic,SentenceTransformersVectorizer,TestBed.ORDB,TestBed.CASA,cross_domain,0.7657853832808558,sequential
True,TDOSTSeqBasic,SentenceTransformersVectorizer,TestBed.ORDB,TestBed.CASM,cross_domain,0.61372439659214,sequential
True,TDOSTSeqBasic,SentenceTransformersVectorizer,TestBed.ORDB,TestBed.ORDA,cross_domain,0.8333491957742457,sequential
True,TDOSTSeqBasic,TfidfVectorizer,TestBed.CASA,TestBed.CASM,cross_domain,0.4072853516982718,sequential
True,TDOSTSeqBasic,TfidfVectorizer,TestBed.CASA,TestBed.ORDA,cross_domain,0.14705882352941177,sequential
True,TDOSTSeqBasic,TfidfVectorizer,TestBed.CASA,TestBed.ORDB,cross_domain,0.17756692435407295,sequential
True,TDOSTSeqBasic,TfidfVectorizer,TestBed.CASM,TestBed.CASA,cross_domain,0.4119707417723458,sequential
True,TDOSTSeqBasic,TfidfVectorizer,TestBed.CASM,TestBed.ORDA,cross_domain,0.27170868347338933,sequential
True,TDOSTSeqBasic,TfidfVectorizer,TestBed.CASM,TestBed.ORDB,cross_domain,0.24524524524524524,sequential
True,TDOSTSeqBasic,TfidfVectorizer,TestBed.ORDA,TestBed.CASA,cross_domain,0.4900661508946957,sequential
True,TDOSTSeqBasic,TfidfVectorizer,TestBed.ORDA,TestBed.CASM,cross_domain,0.32150894112919426,sequential
True,TDOSTSeqBasic,TfidfVectorizer,TestBed.ORDA,TestBed.ORDB,cross_domain,0.5966174436053955,sequential
True,TDOSTSeqBasic,TfidfVectorizer,TestBed.ORDB,TestBed.CASA,cross_domain,0.5387365520860666,sequential
True,TDOSTSeqBasic,TfidfVectorizer,TestBed.ORDB,TestBed.CASM,cross_domain,0.6278112651530373,sequential
True,TDOSTSeqBasic,TfidfVectorizer,TestBed.ORDB,TestBed.ORDA,cross_domain,0.840867992766727,sequential
True,TDOSTSeqBasic,Word2VecVectorizer,TestBed.CASA,TestBed.CASM,cross_domain,0.3268550273788161,sequential
True,TDOSTSeqBasic,Word2VecVectorizer,TestBed.CASA,TestBed.ORDA,cross_domain,0.14869281045751634,sequential
True,TDOSTSeqBasic,Word2VecVectorizer,TestBed.CASA,TestBed.ORDB,cross_domain,0.1818651985318652,sequential
True,TDOSTSeqBasic,Word2VecVectorizer,TestBed.CASM,TestBed.CASA,cross_domain,0.4543761031730639,sequential
True,TDOSTSeqBasic,Word2VecVectorizer,TestBed.CASM,TestBed.ORDA,cross_domain,0.2801120448179272,sequential
True,TDOSTSeqBasic,Word2VecVectorizer,TestBed.CASM,TestBed.ORDB,cross_domain,0.252967252967253,sequential
True,TDOSTSeqBasic,Word2VecVectorizer,TestBed.ORDA,TestBed.CASA,cross_domain,0.514279935275081,sequential
True,TDOSTSeqBasic,Word2VecVectorizer,TestBed.ORDA,TestBed.CASM,cross_domain,0.38514852753176626,sequential
True,TDOSTSeqBasic,Word2VecVectorizer,TestBed.ORDA,TestBed.ORDB,cross_domain,0.6304803081911515,sequential
True,TDOSTSeqBasic,Word2VecVectorizer,TestBed.ORDB,TestBed.CASA,cross_domain,0.6228924629568361,sequential
True,TDOSTSeqBasic,Word2VecVectorizer,TestBed.ORDB,TestBed.CASM,cross_domain,0.6478180088175723,sequential
True,TDOSTSeqBasic,Word2VecVectorizer,TestBed.ORDB,TestBed.ORDA,cross_domain,0.8380300154705453,sequential
True,TDOSTSeqTemporal,SentenceTransformersVectorizer,TestBed.CASA,TestBed.CASM,cross_domain,0.31494922621068405,sequential
True,TDOSTSeqTemporal,SentenceTransformersVectorizer,TestBed.CASA,TestBed.ORDA,cross_domain,0.25210970464135024,sequential
True,TDOSTSeqTemporal,SentenceTransformersVectorizer,TestBed.CASA,TestBed.ORDB,cross_domain,0.17702702702702702,sequential
True,TDOSTSeqTemporal,SentenceTransformersVectorizer,TestBed.CASM,TestBed.CASA,cross_domain,0.40041435118505886,sequential
True,TDOSTSeqTemporal,SentenceTransformersVectorizer,TestBed.CASM,TestBed.ORDA,cross_domain,0.4257703081232493,sequential
True,TDOSTSeqTemporal,SentenceTransformersVectorizer,TestBed.CASM,TestBed.ORDB,cross_domain,0.36462176462176465,sequential
True,TDOSTSeqTemporal,SentenceTransformersVectorizer,TestBed.ORDA,TestBed.CASA,cross_domain,0.5287257550923655,sequential
True,TDOSTSeqTemporal,SentenceTransformersVectorizer,TestBed.ORDA,TestBed.CASM,cross_domain,0.36443109568382376,sequential
True,TDOSTSeqTemporal,SentenceTransformersVectorizer,TestBed.ORDA,TestBed.ORDB,cross_domain,0.6179767547237427,sequential
True,TDOSTSeqTemporal,SentenceTransformersVectorizer,TestBed.ORDB,TestBed.CASA,cross_domain,0.7820363472379092,sequential
True,TDOSTSeqTemporal,SentenceTransformersVectorizer,TestBed.ORDB,TestBed.CASM,cross_domain,0.651584876639438,sequential
True,TDOSTSeqTemporal,SentenceTransformersVectorizer,TestBed.ORDB,TestBed.ORDA,cross_domain,0.8567164374077414,sequential
True,TDOSTSeqTemporal,TfidfVectorizer,TestBed.CASA,TestBed.CASM,cross_domain,0.4007922651091573,sequential
True,TDOSTSeqTemporal,TfidfVectorizer,TestBed.CASA,TestBed.ORDA,cross_domain,0.23902894491129786,sequential
True,TDOSTSeqTemporal,TfidfVectorizer,TestBed.CASA,TestBed.ORDB,cross_domain,0.23430840479033252,sequential
True,TDOSTSeqTemporal,TfidfVectorizer,TestBed.CASM,TestBed.CASA,cross_domain,0.40263651078545076,sequential
True,TDOSTSeqTemporal,TfidfVectorizer,TestBed.CASM,TestBed.ORDA,cross_domain,0.21968787515006002,sequential
True,TDOSTSeqTemporal,TfidfVectorizer,TestBed.CASM,TestBed.ORDB,cross_domain,0.2174398888684603,sequential
True,TDOSTSeqTemporal,TfidfVectorizer,TestBed.ORDA,TestBed.CASA,cross_domain,0.3275269940687839,sequential
True,TDOSTSeqTemporal,TfidfVectorizer,TestBed.ORDA,TestBed.CASM,cross_domain,0.32692500444573774,sequential
True,TDOSTSeqTemporal,TfidfVectorizer,TestBed.ORDA,TestBed.ORDB,cross_domain,0.509675337988591,sequential
True,TDOSTSeqTemporal,TfidfVectorizer,TestBed.ORDB,TestBed.CASA,cross_domain,0.537204739530309,sequential
True,TDOSTSeqTemporal,TfidfVectorizer,TestBed.ORDB,TestBed.CASM,cross_domain,0.5453154626223154,sequential
True,TDOSTSeqTemporal,TfidfVectorizer,TestBed.ORDB,TestBed.ORDA,cross_domain,0.711129555086525,sequential
True,TDOSTSeqTemporal,Word2VecVectorizer,TestBed.CASA,TestBed.CASM,cross_domain,0.28148991106215027,sequential
True,TDOSTSeqTemporal,Word2VecVectorizer,TestBed.CASA,TestBed.ORDA,cross_domain,0.14379084967320263,sequential
True,TDOSTSeqTemporal,Word2VecVectorizer,TestBed.CASA,TestBed.ORDB,cross_domain,0.16666666666666666,sequential
True,TDOSTSeqTemporal,Word2VecVectorizer,TestBed.CASM,TestBed.CASA,cross_domain,0.4646434850114094,sequential
True,TDOSTSeqTemporal,Word2VecVectorizer,TestBed.CASM,TestBed.ORDA,cross_domain,0.22549019607843138,sequential
True,TDOSTSeqTemporal,Word2VecVectorizer,TestBed.CASM,TestBed.ORDB,cross_domain,0.2748033748033748,sequential
True,TDOSTSeqTemporal,Word2VecVectorizer,TestBed.ORDA,TestBed.CASA,cross_domain,0.18352617023537787,sequential
True,TDOSTSeqTemporal,Word2VecVectorizer,TestBed.ORDA,TestBed.CASM,cross_domain,0.253751740766145,sequential
True,TDOSTSeqTemporal,Word2VecVectorizer,TestBed.ORDA,TestBed.ORDB,cross_domain,0.5078924880129699,sequential
True,TDOSTSeqTemporal,Word2VecVectorizer,TestBed.ORDB,TestBed.CASA,cross_domain,0.48139744852492844,sequential
True,TDOSTSeqTemporal,Word2VecVectorizer,TestBed.ORDB,TestBed.CASM,cross_domain,0.6444819733994767,sequential
True,TDOSTSeqTemporal,Word2VecVectorizer,TestBed.ORDB,TestBed.ORDA,cross_domain,0.7518745006330313,sequential
True,CivitareseTextualSummary,SentenceTransformersVectorizer,TestBed.CASA,TestBed.CASA,in_domain,0.6410341789146817,summarized
True,CivitareseTextualSummary,SentenceTransformersVectorizer,TestBed.CASM,TestBed.CASM,in_domain,0.506127565647911,summarized
True,CivitareseTextualSummary,SentenceTransformersVectorizer,TestBed.ORDA,TestBed.ORDA,in_domain,0.7953848428112084,summarized
True,CivitareseTextualSummary,SentenceTransformersVectorizer,TestBed.ORDB,TestBed.ORDB,in_domain,0.6479414870981135,summarized
True,CivitareseTextualSummary,TfidfVectorizer,TestBed.CASA,TestBed.CASA,in_domain,0.6553812506371348,summarized
True,CivitareseTextualSummary,TfidfVectorizer,TestBed.CASM,TestBed.CASM,in_domain,0.5151673467134935,summarized
True,CivitareseTextualSummary,TfidfVectorizer,TestBed.ORDA,TestBed.ORDA,in_domain,0.846133789958355,summarized
True,CivitareseTextualSummary,TfidfVectorizer,TestBed.ORDB,TestBed.ORDB,in_domain,0.7137013088820316,summarized
True,CivitareseTextualSummary,Word2VecVectorizer,TestBed.CASA,TestBed.CASA,in_domain,0.6342034911397325,summarized
True,CivitareseTextualSummary,Word2VecVectorizer,TestBed.CASM,TestBed.CASM,in_domain,0.4545698428258203,summarized
True,CivitareseTextualSummary,Word2VecVectorizer,TestBed.ORDA,TestBed.ORDA,in_domain,0.8565379516230209,summarized
True,CivitareseTextualSummary,Word2VecVectorizer,TestBed.ORDB,TestBed.ORDB,in_domain,0.784478269762263,summarized
True,CompoundTextualSummary,SentenceTransformersVectorizer,TestBed.CASA,TestBed.CASA,in_domain,0.6568841078070677,summarized
True,CompoundTextualSummary,SentenceTransformersVectorizer,TestBed.CASM,TestBed.CASM,in_domain,0.49915722855729644,summarized
True,CompoundTextualSummary,SentenceTransformersVectorizer,TestBed.ORDA,TestBed.ORDA,in_domain,0.6607385792424898,summarized
True,CompoundTextualSummary,SentenceTransformersVectorizer,TestBed.ORDB,TestBed.ORDB,in_domain,0.7145235597042826,summarized
True,CompoundTextualSummary,TfidfVectorizer,TestBed.CASA,TestBed.CASA,in_domain,0.7259181690933298,summarized
True,CompoundTextualSummary,TfidfVectorizer,TestBed.CASM,TestBed.CASM,in_domain,0.466663964115344,summarized
True,CompoundTextualSummary,TfidfVectorizer,TestBed.ORDA,TestBed.ORDA,in_domain,0.8927448394414395,summarized
True,CompoundTextualSummary,TfidfVectorizer,TestBed.ORDB,TestBed.ORDB,in_domain,0.8282485706754209,summarized
True,CompoundTextualSummary,Word2VecVectorizer,TestBed.CASA,TestBed.CASA,in_domain,0.60600311870954,summarized
True,CompoundTextualSummary,Word2VecVectorizer,TestBed.CASM,TestBed.CASM,in_domain,0.5024309489972228,summarized
True,CompoundTextualSummary,Word2VecVectorizer,TestBed.ORDA,TestBed.ORDA,in_domain,0.8456880420389342,summarized
True,CompoundTextualSummary,Word2VecVectorizer,TestBed.ORDB,TestBed.ORDB,in_domain,0.8781803810203123,summarized
True,DhekaneTextualSummary,SentenceTransformersVectorizer,TestBed.CASA,TestBed.CASA,in_domain,0.6314993098396671,summarized
True,DhekaneTextualSummary,SentenceTransformersVectorizer,TestBed.CASM,TestBed.CASM,in_domain,0.27698856747307204,summarized
True,DhekaneTextualSummary,SentenceTransformersVectorizer,TestBed.ORDA,TestBed.ORDA,in_domain,0.7944979457472529,summarized
True,DhekaneTextualSummary,SentenceTransformersVectorizer,TestBed.ORDB,TestBed.ORDB,in_domain,0.7569105742083366,summarized
True,DhekaneTextualSummary,TfidfVectorizer,TestBed.CASA,TestBed.CASA,in_domain,0.7021351655121264,summarized
True,DhekaneTextualSummary,TfidfVectorizer,TestBed.CASM,TestBed.CASM,in_domain,0.5289059419060874,summarized
True,DhekaneTextualSummary,TfidfVectorizer,TestBed.ORDA,TestBed.ORDA,in_domain,0.8768174158404201,summarized
True,DhekaneTextualSummary,TfidfVectorizer,TestBed.ORDB,TestBed.ORDB,in_domain,0.6682204579794941,summarized
True,DhekaneTextualSummary,Word2VecVectorizer,TestBed.CASA,TestBed.CASA,in_domain,0.6127157843599806,summarized
True,DhekaneTextualSummary,Word2VecVectorizer,TestBed.CASM,TestBed.CASM,in_domain,0.2343305911010455,summarized
True,DhekaneTextualSummary,Word2VecVectorizer,TestBed.ORDA,TestBed.ORDA,in_domain,0.5022699286243478,summarized
True,DhekaneTextualSummary,Word2VecVectorizer,TestBed.ORDB,TestBed.ORDB,in_domain,0.5140725923858455,summarized
True,TDOSTPlainBasic,SentenceTransformersVectorizer,TestBed.CASA,TestBed.CASA,in_domain,0.6456127719959778,summarized
True,TDOSTPlainBasic,SentenceTransformersVectorizer,TestBed.CASM,TestBed.CASM,in_domain,0.4557353854434216,summarized
True,TDOSTPlainBasic,SentenceTransformersVectorizer,TestBed.ORDA,TestBed.ORDA,in_domain,0.9057500415222718,summarized
True,TDOSTPlainBasic,SentenceTransformersVectorizer,TestBed.ORDB,TestBed.ORDB,in_domain,0.6986525251585493,summarized
True,TDOSTPlainBasic,TfidfVectorizer,TestBed.CASA,TestBed.CASA,in_domain,0.6379255305070862,summarized
True,TDOSTPlainBasic,TfidfVectorizer,TestBed.CASM,TestBed.CASM,in_domain,0.46654324743465825,summarized
True,TDOSTPlainBasic,TfidfVectorizer,TestBed.ORDA,TestBed.ORDA,in_domain,0.9075583597862862,summarized
True,TDOSTPlainBasic,TfidfVectorizer,TestBed.ORDB,TestBed.ORDB,in_domain,0.8660016298570516,summarized
True,TDOSTPlainBasic,Word2VecVectorizer,TestBed.CASA,TestBed.CASA,in_domain,0.6168695465557061,summarized
True,TDOSTPlainBasic,Word2VecVectorizer,TestBed.CASM,TestBed.CASM,in_domain,0.36874754953711253,summarized
True,TDOSTPlainBasic,Word2VecVectorizer,TestBed.ORDA,TestBed.ORDA,in_domain,0.8565379516230209,summarized
True,TDOSTPlainBasic,Word2VecVectorizer,TestBed.ORDB,TestBed.ORDB,in_domain,0.8750749889304107,summarized
True,TDOSTPlainTemporal,SentenceTransformersVectorizer,TestBed.CASA,TestBed.CASA,in_domain,0.6548540035954336,summarized
True,TDOSTPlainTemporal,SentenceTransformersVectorizer,TestBed.CASM,TestBed.CASM,in_domain,0.45723755491445484,summarized
True,TDOSTPlainTemporal,SentenceTransformersVectorizer,TestBed.ORDA,TestBed.ORDA,in_domain,0.898347080337798,summarized
True,TDOSTPlainTemporal,SentenceTransformersVectorizer,TestBed.ORDB,TestBed.ORDB,in_domain,0.8631877143925336,summarized
True,TDOSTPlainTemporal,TfidfVectorizer,TestBed.CASA,TestBed.CASA,in_domain,0.6892098220819165,summarized
True,TDOSTPlainTemporal,TfidfVectorizer,TestBed.CASM,TestBed.CASM,in_domain,0.5055031783146628,summarized
True,TDOSTPlainTemporal,TfidfVectorizer,TestBed.ORDA,TestBed.ORDA,in_domain,0.8422597553345123,summarized
True,TDOSTPlainTemporal,TfidfVectorizer,TestBed.ORDB,TestBed.ORDB,in_domain,0.813882224983774,summarized
True,TDOSTPlainTemporal,Word2VecVectorizer,TestBed.CASA,TestBed.CASA,in_domain,0.6221514536210662,summarized
True,TDOSTPlainTemporal,Word2VecVectorizer,TestBed.CASM,TestBed.CASM,in_domain,0.4767273099587955,summarized
True,TDOSTPlainTemporal,Word2VecVectorizer,TestBed.ORDA,TestBed.ORDA,in_domain,0.792753410491445,summarized
True,TDOSTPlainTemporal,Word2VecVectorizer,TestBed.ORDB,TestBed.ORDB,in_domain,0.8675746314300532,summarized
True,TDOSTSeqBasic,SentenceTransformersVectorizer,TestBed.CASA,TestBed.CASA,in_domain,0.7710912283915474,sequential
True,TDOSTSeqBasic,SentenceTransformersVectorizer,TestBed.CASM,TestBed.CASM,in_domain,0.5305703379397545,sequential
True,TDOSTSeqBasic,SentenceTransformersVectorizer,TestBed.ORDA,TestBed.ORDA,in_domain,0.9057500415222718,sequential
True,TDOSTSeqBasic,SentenceTransformersVectorizer,TestBed.ORDB,TestBed.ORDB,in_domain,0.8635869087676316,sequential
True,TDOSTSeqBasic,TfidfVectorizer,TestBed.CASA,TestBed.CASA,in_domain,0.7368110955356832,sequential
True,TDOSTSeqBasic,TfidfVectorizer,TestBed.CASM,TestBed.CASM,in_domain,0.5839051556351134,sequential
True,TDOSTSeqBasic,TfidfVectorizer,TestBed.ORDA,TestBed.ORDA,in_domain,0.9057500415222718,sequential
True,TDOSTSeqBasic,TfidfVectorizer,TestBed.ORDB,TestBed.ORDB,in_domain,0.8672385810940028,sequential
True,TDOSTSeqBasic,Word2VecVectorizer,TestBed.CASA,TestBed.CASA,in_domain,0.7449236229516463,sequential
